Python argparse: How to insert newline in the help text?,python
Django datetime issues (default=datetime.now()),python
Can &quot;list_display&quot; in a Django ModelAdmin display attributes of ForeignKey fields?,python
Reimport a module in python while interactive,python
Find full path of the Python interpreter?,python
What&#39;s the bad magic number error?,python
Python mysqldb: Library not loaded: libmysqlclient.18.dylib,python
In Python, when to use a Dictionary, List or Set?,python
Best way to log a Python exception,python
Generating an MD5 checksum of a file,python
How do I convert local time to UTC in Python?,python
Adding 5 days to a date in Python,python
find first list item that matches criteria,python
How to get current CPU and RAM usage in Python?,python
Redirect stdout to a file in Python?,python
Is there a &quot;not equal&quot; operator in Python?,python
Split by comma and strip whitespace in Python,python
Python __str__ versus __unicode__,python
Why is IoC / DI not common in Python?,python
Django: &quot;projects&quot; vs &quot;apps&quot;,python
What is the best way to implement nested dictionaries?,python
Python: create object and add attributes to it,python
How to write a Python module?,python
What&#39;s the difference between filter and filter_by in SQLAlchemy?,python
Sort a list by multiple attributes?,python
How to get a complete list of object&#39;s methods and attributes?,python
What&#39;s the difference between dist-packages and site-packages?,python
How do I calculate the date six months from the current date using the datetime Python module?,python
How to create a zip archive of a directory,python
How to get console window width in python,python
Compiled vs. Interpreted Languages,python
DatabaseError: current transaction is aborted, commands ignored until end of transaction block,python
&#39;import module&#39; or &#39;from module import&#39;,python
How to terminate a python subprocess launched with shell=True,python
Matplotlib: How to put individual tags for a scatter plot,python
Is it possible to use pip to install a package from a private github repository?,python
Using sphinx with Markdown instead of RST,python
How do I get the parent directory in Python?,python
How to send an email with Gmail as provider using Python?,python
What is the ellipsis [...] in a Python list?,python
Sending HTML email using Python,python
Convert string representation of list to list in Python,python
Changing the &quot;tick frequency&quot; on x or y axis in matplotlib?,python
Read password from stdin,python
Else clause on Python while statement,python
Python dictionary: are keys() and values() always the same order?,python
Flask - configure dev server to be visible across the network,python
Saving utf-8 texts in json.dumps as UTF8, not as \u escape sequence,python
Accessing dict keys like an attribute in Python?,python
Why doesn&#39;t os.path.join() work in this case?,python
Python multiprocessing pool.map for multiple arguments,python
What&#39;s the best way to generate a UML diagram from Python source code?,python
Why use Python&#39;s os module methods instead of executing shell commands directly?,python
Why does the floating-point value of 4*0.1 look nice in Python 3 but 3*0.1 doesn&#39;t?,python
Installing SciPy with pip,python
Hiding axis text in matplotlib plots,python
Python: how can I check if the key of an dictionary exists?,python
Django: Why do some model fields clash with each other?,python
Calculating arithmetic mean (average) in Python,python
Get the name of current script with Python,python
How to install Python MySQLdb module using pip?,python
Rename a dictionary key,python
How to hide output of subprocess in Python 2.7,python
In Python, how do I iterate over a dictionary in sorted order?,python
Using Django time/date widgets in custom form,python
Print current call stack from a method in Python code,python
Failed to install Python Cryptography package with PIP and setup.py,python
How can I reference requirements.txt for the install_requires kwarg in setuptools&#39; setup.py file?,python
Python setup.py develop vs install,python
Choosing Java vs Python on Google App Engine,python
Pelican 3.3 pelican-quickstart error &quot;ValueError: unknown locale: UTF-8&quot;,python
Is there a way to use PhantomJS in Python?,python
How do I clone a Django model instance object and save it to the database?,python
How to start a background process in Python?,python
Python vs Cpython,python
Why return NotImplemented instead of raising NotImplementedError,python
How to initialize a two-dimensional array in Python?,python
How do I split a multi-line string into multiple lines?,python
In practice, what are the main uses for the new &quot;yield from&quot; syntax in Python 3.3?,python
How to fix: &quot;UnicodeDecodeError: &#39;ascii&#39; codec can&#39;t decode byte&quot;,python
Why wasn&#39;t PyPy included in standard Python?,python
How to get week number in Python?,python
Create an empty list in python with certain size,python
Converting datetime.date to UTC timestamp in Python,python
How to perform OR condition in django queryset?,python
How to get a random number between a float range?,python
Python string.join(list) on object array rather than string array,python
Case insensitive Python regular expression without re.compile,python
Django set default form values,python
When to use Tornado, when to use Twisted / Cyclone / GEvent / other,python
How can I tell PyCharm what type a parameter is expected to be?,python
Getting the index of the returned max or min item using max()/min() on a list,python
Initializing a list to a known number of elements in Python,python
find nearest value in numpy array,python
How to delete items from a dictionary while iterating over it?,python
Python -- return, return None, and no return at all,python
Iterate a list with indexes in Python,python
How to download large file in python with requests.py?,python
How to execute a file within the python interpreter?,python
How do I check if a given Python string is a substring of another one?,python
What is the best way to call a Python script from another Python script?,python
Programmatically saving image to Django ImageField,python
Pandas writing dataframe to CSV file,python
Python subprocess/Popen with a modified environment,python
How do you log server errors on django sites,python
How to get all possible combinations of a list’s elements?,python
No Multiline Lambda in Python: Why not?,python
python decorators with parameters,python
Postgres: INSERT if does not exist already,python
Django auto_now and auto_now_add,python
Python: split a list based on a condition?,python
Convert a number range to another range, maintaining ratio,python
Check if multiple strings exist in another string,python
Is Python strongly typed?,python
How to invoke the super constructor?,python
Print in one line dynamically,python
What is the most efficient way to loop through dataframes with pandas?,python
Python: Run function from the command line,python
Python variable scope error,python
How to check whether two lists are circularly identical in Python,python
Why does (1 in [1,0] == True) evaluate to False?,python
Python Infinity - Any caveats?,python
Can a line of Python code know its indentation nesting level?,python
How to print an error in Python?,python
Deleting DataFrame row in Pandas based on column value,python
How to check if a user is logged in (how to properly use user.is_authenticated)?,python
Using javadoc for Python documentation,python
How to send email attachments with Python,python
Get the cartesian product of a series of lists?,python
What do (lambda) function closures capture in Python?,python
Is False == 0 and True == 1 in Python an implementation detail or is it guaranteed by the language?,python
How can I get the source code of a Python function?,python
How to change legend size with matplotlib.pyplot,python
Can I force pip to reinstall the current version?,python
Python: How to get a value of datetime.today() that is &quot;timezone aware&quot;?,python
What is the Python equivalent for a case/switch statement?,python
What is the fastest way to send 100,000 HTTP requests in Python?,python
How to use a different version of python during NPM install?,python
Getting method parameter names in python,python
how to check if a file is a directory or regular file in python?,python
Configuring so that pip install can work from github,python
What is the correct syntax for &#39;else if&#39;?,python
Python creating a dictionary of lists,python
python design patterns,python
Python format timedelta to string,python
Add Variables to Tuple,python
django import error - No module named core.management,python
Writing Unicode text to a text file?,python
How can I explicitly free memory in Python?,python
Easiest way to rename a model using Django/South?,python
Breaking out of nested loops,python
Loading all modules in a folder in Python,python
Use of &quot;global&quot; keyword in Python,python
flask - how do you get a query string from flask,python
Decode HTML entities in Python string?,python
How do I check if a string is unicode or ascii?,python
Is there a standardized method to swap two variables in Python?,python
Django: Why do some model fields clash with each other?,python
Calculating arithmetic mean (average) in Python,python
Get the name of current script with Python,python
How to install Python MySQLdb module using pip?,python
Rename a dictionary key,python
How to hide output of subprocess in Python 2.7,python
In Python, how do I iterate over a dictionary in sorted order?,python
Using Django time/date widgets in custom form,python
Print current call stack from a method in Python code,python
Failed to install Python Cryptography package with PIP and setup.py,python
How can I reference requirements.txt for the install_requires kwarg in setuptools&#39; setup.py file?,python
Python setup.py develop vs install,python
Choosing Java vs Python on Google App Engine,python
Pelican 3.3 pelican-quickstart error &quot;ValueError: unknown locale: UTF-8&quot;,python
Is there a way to use PhantomJS in Python?,python
How do I clone a Django model instance object and save it to the database?,python
How to start a background process in Python?,python
Python vs Cpython,python
Why return NotImplemented instead of raising NotImplementedError,python
How to initialize a two-dimensional array in Python?,python
How do I split a multi-line string into multiple lines?,python
In practice, what are the main uses for the new &quot;yield from&quot; syntax in Python 3.3?,python
How to fix: &quot;UnicodeDecodeError: &#39;ascii&#39; codec can&#39;t decode byte&quot;,python
Why wasn&#39;t PyPy included in standard Python?,python
How to get week number in Python?,python
Create an empty list in python with certain size,python
Converting datetime.date to UTC timestamp in Python,python
How to perform OR condition in django queryset?,python
How to get a random number between a float range?,python
Python string.join(list) on object array rather than string array,python
Case insensitive Python regular expression without re.compile,python
Django set default form values,python
When to use Tornado, when to use Twisted / Cyclone / GEvent / other,python
How can I tell PyCharm what type a parameter is expected to be?,python
Getting the index of the returned max or min item using max()/min() on a list,python
Initializing a list to a known number of elements in Python,python
find nearest value in numpy array,python
How to delete items from a dictionary while iterating over it?,python
Python -- return, return None, and no return at all,python
Iterate a list with indexes in Python,python
How to download large file in python with requests.py?,python
How to execute a file within the python interpreter?,python
How do I check if a given Python string is a substring of another one?,python
What is the best way to call a Python script from another Python script?,python
Programmatically saving image to Django ImageField,python
Pandas writing dataframe to CSV file,python
Python subprocess/Popen with a modified environment,python
How do you log server errors on django sites,python
How to get all possible combinations of a list’s elements?,python
No Multiline Lambda in Python: Why not?,python
python decorators with parameters,python
Postgres: INSERT if does not exist already,python
Django auto_now and auto_now_add,python
Python: split a list based on a condition?,python
Convert a number range to another range, maintaining ratio,python
Check if multiple strings exist in another string,python
Is Python strongly typed?,python
How to invoke the super constructor?,python
Print in one line dynamically,python
What is the most efficient way to loop through dataframes with pandas?,python
Python: Run function from the command line,python
Python variable scope error,python
How to check whether two lists are circularly identical in Python,python
Why does (1 in [1,0] == True) evaluate to False?,python
Python Infinity - Any caveats?,python
Can a line of Python code know its indentation nesting level?,python
How to print an error in Python?,python
Deleting DataFrame row in Pandas based on column value,python
How to check if a user is logged in (how to properly use user.is_authenticated)?,python
Using javadoc for Python documentation,python
How to send email attachments with Python,python
Get the cartesian product of a series of lists?,python
What do (lambda) function closures capture in Python?,python
Is False == 0 and True == 1 in Python an implementation detail or is it guaranteed by the language?,python
How can I get the source code of a Python function?,python
How to change legend size with matplotlib.pyplot,python
Can I force pip to reinstall the current version?,python
Python: How to get a value of datetime.today() that is &quot;timezone aware&quot;?,python
What is the Python equivalent for a case/switch statement?,python
What is the fastest way to send 100,000 HTTP requests in Python?,python
How to use a different version of python during NPM install?,python
Getting method parameter names in python,python
how to check if a file is a directory or regular file in python?,python
Configuring so that pip install can work from github,python
What is the correct syntax for &#39;else if&#39;?,python
Python creating a dictionary of lists,python
python design patterns,python
Python format timedelta to string,python
Add Variables to Tuple,python
django import error - No module named core.management,python
Writing Unicode text to a text file?,python
How can I explicitly free memory in Python?,python
Easiest way to rename a model using Django/South?,python
Breaking out of nested loops,python
Loading all modules in a folder in Python,python
Use of &quot;global&quot; keyword in Python,python
flask - how do you get a query string from flask,python
Decode HTML entities in Python string?,python
How do I check if a string is unicode or ascii?,python
Is there a standardized method to swap two variables in Python?,python
Would the One Ring even work for anyone but Sauron?,scifi
Who or what was Tom Bombadil?,scifi
Could I fake death to stop being Force-choked?,scifi
Why don&#39;t muggle-born wizards use Muggle technology to fight Death Eaters?,scifi
Why didn&#39;t Gandalf or Frodo Fly to Mount Doom?,scifi
How long was Bill Murray&#39;s character (Phil Davis) supposed to be in a time loop in the film &quot;Groundhog Day&quot;?,scifi
Story where the number 3 is the monster?,scifi
In what order should the Star Wars movies be watched?,scifi
Which 2015 technologies were correctly predicted by Back to the Future II?,scifi
Why does everyone think that the Millennium Falcon is a piece of junk?,scifi
Are all Stormtroopers as poor soldiers as the ones in the movies?,scifi
Are E.T. and Star Wars in the same universe?,scifi
Whose underwear is this?,scifi
Was Yoda fully sane on Dagobah?,scifi
Is the basic premise of humans as a power source in The Matrix reasonable?,scifi
Why did Douglas Adams pick 42 as the ultimate answer?,scifi
Does Batman use Linux?,scifi
Did Tolkien really explicitly consider Sam the true hero of LOTR?,scifi
How did Dumbledore, or anyone, know Lily had sacrificed herself for Harry?,scifi
If Luke Skywalker didn’t want to be found, why did he leave a map?,scifi
Why did the Matrix simulate 1999 instead of a pre-computer year?,scifi
Which &#39;finger&#39; was BB-8 sticking up?,scifi
Why are ships in Star Wars so ridiculously easy to steal?,scifi
Was the Millennium Falcon too slow?,scifi
On Dagobah, do what, did Yoda?,scifi
Why did Darth Vader die in Return of the Jedi?,scifi
Hogwarts: So why aren&#39;t the kids &quot;doing it&quot;?,scifi
Was Darth Vader REALLY a Sith?,scifi
In-universe, is Aslan actually Jesus?,scifi
Why didn&#39;t Sauron become invisible while wearing the One Ring?,scifi
What is the origin of the &quot;Riker Chair Maneuver&quot;?,scifi
When and why did the Enterprise get balls?,scifi
How does Picard choose a warp speed?,scifi
Was Aragorn&#39;s claim to the throne legitimate?,scifi
Why are there so many 47s?,scifi
Why does everyone face the same way on the transporter?,scifi
Where did Harry&#39;s parents get all of their money from?,scifi
Was the Cantina music deliberately off-tune or just an artifact of cheap production?,scifi
Why would killing Darth Vader or the Emperor turn Luke to the Dark Side?,scifi
Who created the Secret Stairs as a way into Mordor and for what purpose?,scifi
What did Padm&#233; die of?,scifi
What is the significance of Saruman&#39;s Ring?,scifi
Why was Hermione not in Ravenclaw?,scifi
Why is The Matrix tinted green?,scifi
Could the Enterprise beam a vampire into a house she didn’t have permission to enter?,scifi
If only the Sith deal in absolutes, why does Obi-Wan say it that way?,scifi
Why didn&#39;t the basilisk bite in Chamber of Secrets destroy the Horcrux?,scifi
Why doesn&#39;t the Discworld run out of water?,scifi
Is there a Vulcan funeral blessing?,scifi
What order should Asimov&#39;s Foundation series be read in?,scifi
In Back to the Future, why was the speed 88 miles per hour?,scifi
Does Katniss depict proper handling of a bow?,scifi
Why and how did the Star Trek Universe evolve to a cashless/commerce-less society?,scifi
What was the first Sci-Fi work to feature a spaceship?,scifi
Why isn&#39;t the system identifiable using only BB-8&#39;s map?,scifi
Story where scientist communicates with cities directly,scifi
What is the end of 2001: A Space Odyssey about?,scifi
Why were the Elves so great at archery?,scifi
Why would the Force become so mysterious and unrecognized after only 20 years?,scifi
In Star Trek - What&#39;s the Point of the Transporter Room?,scifi
What&#39;s the story behind the Spock helmet?,scifi
Was any character alive during all of the Star Wars episodes from I to VII?,scifi
Why doesn&#39;t Hogwarts have more teachers?,scifi
Why does Leia&#39;s accent change during A New Hope?,scifi
Is Slytherin Evil?,scifi
What does Gandalf mean by &quot;Secret Fire&quot;, &quot;Flame of Anor&quot; and &quot;Flame of Udun&quot;?,scifi
How could a raw, untrained Force user be so adept at using the Force?,scifi
How many times was Obi-Wan less than honest with Luke?,scifi
What is Mario&#39;s full name?,scifi
Is there an official Marvel Cinematic Universe viewing order?,scifi
In &quot;The Matrix Revolutions&quot; How Does Neo Stop the Machine Weapons in the Real World?,scifi
Why is Sauron called &quot;the Necromancer&quot;?,scifi
Where does the archetypal image of the &#39;Grey&#39; alien come from?,scifi
Is the Dark Side of the Force more powerful?,scifi
Why would Snape set his office password to &#39;Dumbledore&#39;?,scifi
Why did the Jedi want to bring balance to the Force?,scifi
When &amp; How did Yoda come to know about the Rule of Two?,scifi
How many axes did Gimli bring on the quest of the Fellowship?,scifi
Which wars are &quot;Star Wars&quot;?,scifi
What was the origin of Star Trek&#39;s Borg?,scifi
Who is Anakin Skywalker&#39;s father?,scifi
What do people in Westeros eat during Winter?,scifi
Can wizards create their own spells?,scifi
Why is Tony Stark in the Iron Man suit unaffected by G-forces, inertia and blunt force trauma?,scifi
Why does Zaphod Beeblebrox call Ford Prefect &quot;Ford&quot; when they meet on the Heart of Gold?,scifi
Why Do Jedi Use One Lightsaber in Combat?,scifi
Is Thor the only Avenger that can&#39;t die?,scifi
Was ST:VOY watered down?,scifi
Do the Imperials know they are evil?,scifi
Were the Smurfs the first to smurf their smurfs?,scifi
How is Shelob&#39;s name known?,scifi
What are Guinan&#39;s powers from Star Trek: TNG?,scifi
Why Can&#39;t R2-D2 Talk?,scifi
Boy transported to another planet where the being who owns the Earth lives,scifi
Was Harry making a big mistake with his plan for Elder Wand?,scifi
Why was Han Solo on Tatooine?,scifi
Why was Gandalf involved with the Dwarves&#39; quest to rob Smaug?,scifi
How much older was Hermione after her third year at Hogwarts?,scifi
If diary Tom Riddle had succeeded, would there have been two Voldemorts?,scifi
Did Palpatine intentionally lose to Mace Windu?,scifi
Why was Gandalf afraid of the Balrog of Morgoth?,scifi
When and how does Vader learn that Luke is his son?,scifi
Why does everyone call Hagrid by his last name?,scifi
Why aren&#39;t Muggles extinct?,scifi
Are Jedi required to abstain from all sexual relations, or only from the ones involving emotional attachments?,scifi
Where is Hill Valley?,scifi
Why do we hear Leia&#39;s Theme during Kenobi&#39;s death?,scifi
Why does Kylo Ren wear a mask?,scifi
Why didn&#39;t Yoda and Obi-Wan kill Darth Vader and the Emperor? Why wait for Skywalker?,scifi
Why was Darth Vader so careless?,scifi
Does Lwaxana Troi ever talk to herself (as the computer voice)?,scifi
Has an injured Flash ever used super-speed to walk on his hands?,scifi
What&#39;s the recommended reading order of the Ender Wiggin books?,scifi
Why Does Samwise Gamgee Call Frodo Baggins &#39;Mr. Frodo&#39;?,scifi
What is a &quot;year&quot; in Westeros?,scifi
Why does Millennium Falcon bank when turning in vacuum?,scifi
What is the logical reason for bullying Spock?,scifi
Why do the people in MarvelVerse dislike X-Men more than other superheroes?,scifi
Why does Prof. Farnsworth run Planet Express?,scifi
Is/was General Leia Organa expected to be in the next episodes (VIII and IX) of Star Wars?,scifi
Why weren&#39;t the Three Rings for the Elven-kings destroyed as well?,scifi
Were there science fiction stories written during the Middle Ages?,scifi
Which was the first novel set in universes where P=NP?,scifi
Is it true that The Doctor can only regenerate 12 times?,scifi
What plot points are missing in the Harry Potter movies that are in the novels?,scifi
Why was Susan treated so unkindly?,scifi
Why did Anakin lose against Obi-Wan in &quot;Episode 3 - Revenge of the Sith&quot;?,scifi
Why does an X-Wing have this name when there is no &quot;X&quot; in the Aurebesh alphabet?,scifi
Why would Shelob own Sauron?,scifi
Why aren&#39;t there any sieges in Lord of The Rings?,scifi
Is there an actual army in 1984?,scifi
Why would Dumbledore encourage people to call Voldemort Voldemort instead of Tom Riddle?,scifi
Why was Sirius ever convicted?,scifi
Does Aragorn wear pants?,scifi
Does no one run in Star Trek?,scifi
Why do the lightsaber moves of Luke Skywalker look so uncoordinated and crude compared to the prequels?,scifi
Why not let a dwarf carry the One Ring to Mount Doom, since their will cannot be dominated by the rings of power?,scifi
Tolkien calls Sauron Morgoth&#39;s Greatest Servant - But does he ever really earn that with his actions?,scifi
Does Deadpool know he is breaking the 4th wall?,scifi
Will Ezra&#39;s lightsaber revolutionize dueling?,scifi
Weren&#39;t there originally going to be nine Star Wars films?,scifi
Why does Darth Vader stop Boba Fett from shooting Chewie in The Empire Strikes Back?,scifi
Where do teachers sleep at Hogwarts?,scifi
Did J.K Rowling have the &#39;Tom Marvolo Riddle&#39; anagram set up from the start?,scifi
Why didn&#39;t Qui-Gon Jinn use his Jedi mind tricks to exchange his Republic credits?,scifi
Why did Lucas begin the episode numbering at IV?,scifi
Where is the rest of Yoda&#39;s species?,scifi
Are there any programmers in Star Trek?,scifi
What&#39;s the &quot;official&quot; explanation for Harry&#39;s (and everyone else&#39;s) absence from muggle school?,scifi
Was Rorschach&#39;s Pagliacci joke a real joke?,scifi
How is canonicity of derivative works determined for Star Wars?,scifi
What&#39;s the best order to read HP Lovecraft&#39;s novels?,scifi
Why does the paper in Battlestar Galactica have the corners cut off?,scifi
Why didn&#39;t Saruman take Narya from Gandalf?,scifi
How is Gandalf the White a &quot;significantly more powerful figure&quot; than Gandalf the Gray?,scifi
How can Data lose a chess game?,scifi
Who is / was the &quot;Lord of the Rings&quot;?,scifi
Is this Beverly Crusher?,scifi
Does Data need to cut his hair?,scifi
What is the reason that lightsabers have different colors?,scifi
Why Did the Machines Even Bother With a Matrix?,scifi
Why is it that after 8,000 years, technology in Westeros has not evolved in the world of the Game of Thrones?,scifi
Why could Quirrell tolerate Harry&#39;s touch at the beginning of Philosopher&#39;s Stone?,scifi
What are Gandalf&#39;s powers?,scifi
Which seven kings does Saruman think Gandalf wants to control?,scifi
What is the first reference to an internet of computers in science fiction?,scifi
Are the crew of the Enterprise-D famous?,scifi
In Stargate, how can you have a point of origin with only one coordinate?,scifi
Why didn&#39;t Harry feel the Cruciatus Curse at the end of Deathly Hallows?,scifi
How well-known is the theology of Middle-earth, in Middle-earth?,scifi
Why do zombies eat our brains?,scifi
Why was Hitchhiker&#39;s Guide censored?,scifi
Since when has Darth Vader had a sense of humor?,scifi
Invisibility should cause blindness: how does hard sf cope?,scifi
What happened to Yoda?,scifi
Why did Harry Potter intentionally lose the Resurrection Stone in the Forbidden Forest?,scifi
Why aren&#39;t there any fighter carriers in the Star Trek universe?,scifi
Did Peter Jackson ever explain why he left out the Scouring of the Shire?,scifi
Why can&#39;t Transporter technology be used as a weapon?,scifi
In the Avengers movie, why is Hulk&#39;s behaviour inconsistent?,scifi
Did Eru Il&#250;vatar trip Gollum?,scifi
Why not encase the One Ring in solid metal?,scifi
Why did Gollum ever take off the ring in the first place?,scifi
How does Cypher exit/enter the Matrix without an operator?,scifi
Why is Cersei commonly referred to as &quot;Cersei Lannister&quot; instead of &quot;Cersei Baratheon&quot;?,scifi
What is written on Darth Vader&#39;s Chest control panel?,scifi
The Matrix: When Neo and Trinity shoot security/police are they actually killing real people?,scifi
Why is invisibility the power granted by the One Ring?,scifi
Why do people risk death by joining Starfleet if not for money or preservation of their homes?,scifi
Why was the &quot;...philosophers stone&quot; retitled to &quot;... the sorcerer&#39;s stone&quot; for the US Market?,scifi
How was construction of the Death Star(s) kept secret?,scifi
Why was Han Solo acting like he’s never seen Chewbacca’s bowcaster before?,scifi
What do the Death Stars do, other than destroying planets?,scifi
Why was the identity of the Half-Blood Prince important to the story?,scifi
Did Luke play any significant role in “Return of the Jedi?”,scifi
Why does C-3PO have a silver lower leg in some scenes?,scifi
Can anyone explain the Star Trek astrography (i.e. quadrants)?,scifi
Why is killing someone using the Avada Kedavra spell considered worse or different than killing him with any other means?,scifi
Why Does Gandalf Think Rohan Should &quot;Stand and Fight&quot;?,scifi
The use of the word &quot;gun&quot; in The Hobbit,scifi
Was Voyager really significantly slower than the Enterprise-D?,scifi
Elvish tattoo - can it be translated into English?,scifi
In Episode VI, what did the good guys really accomplish since the bad guys are back stronger in Episode VII?,scifi
Why did Batman do so much better in his second fight with Bane?,scifi
In Tolkien&#39;s opinion, does Tom Bombadil (and the concept of pacifism) actually hold any power?,scifi
What is the largest (engineered) physical object dreamed of in science fiction?,scifi
How come the Federation did not routinely use projectile weapons against the Borg?,scifi
If a Jedi knight were frozen in carbonite, would they be able to use their Force powers?,scifi
If the Borg assimilate a planet of idiots, does the Collective become dumber?,scifi
Why couldn&#39;t the Jedi detect Senator Palpatine as having powers?,scifi
Where did the Red Brick Road lead to?,scifi
What research was being performed on Pinky and the Brain?,scifi
Is Big Brother an actual person in the novel 1984?,scifi
Why specifically was Obi-Wan Kenobi the &quot;only hope&quot; of Princess Leia?,scifi
Why didn&#39;t they make the dinosaurs all male?,scifi
What was Starbuck’s role?,scifi
Why didn&#39;t Sauron fight in the final battle?,scifi
What is the Joker&#39;s real name?,scifi
Star Wars Imperial Ships: Oversized?,scifi
Why did the Nazgul start on horseback?,scifi
Why didn&#39;t Dumbledore realise that Moody had been replaced?,scifi
Why didn&#39;t the Dursleys gladly ship Harry off to Hogwarts?,scifi
Why is there an adult Dianoga living on a brand new Death Star?,scifi
What does Gandalf intend to chat with Tom Bombadil about?,scifi
Why didn&#39;t Gandalf and Elrond equip the Fellowship (especially hobbits) better?,scifi
Is there a story behind the misquote, &quot;Luke, I am your father&quot;?,scifi
If Dumbledore is the most powerful wizard (allegedly), why would he work at a glorified boarding school? Is there a role with more responsibility?,scifi
Are the mountains surrounding Mordor natural?,scifi
What&#39;s the purpose of earpiece Agent Smith is wearing?,scifi
Why didn&#39;t Nero visit his homeworld to warn of its destruction?,scifi
What happened to warp drives destroying the universe?,scifi
What episodes of Doctor Who should I watch first?,scifi
Why do some Jedi disappear when they die while others don&#39;t?,scifi
Where does Gandalf Live?,scifi
How was the Chosen One meant to bring balance to the Force?,scifi
Time Travel story where an imprisoned psychopath kills people from his past?,scifi
How many episodes of Star Trek &quot;didn&#39;t happen&quot;?,scifi
Why did the One Ring betray Isildur?,scifi
How do humans dominate the Federation in Star Trek?,scifi
What makes the world so oblivious to Clark Kent&#39;s secret?,scifi
What keeps a lightsaber from going on infinitely?,scifi
What evidence is there supporting an alternative parentage for Jon Snow?,scifi
Why did the fellowship not choose to pass the misty mountains further north or south?,scifi
What is the benefit of an AT-AT walker over a conventional tank?,scifi
Why do Hogwarts teachers have such strange names?,scifi
Was Palpatine an effective ruler?,scifi
Did Tolkien create any characters based on people he knew?,scifi
Why did Eddard Stark keep Catelyn in the dark?,scifi
Why would Vulcans be vegetarian in an era with replicators?,scifi
Does it Matter if Han Shot First?,scifi
Short story about Neurosurgeon uses nanobots to cure patients, &#39;reprograms&#39; ex-wife to fall back in love with him,scifi
When Did George Lucas Make Up the Stuff About the Sith and Midichlorians?,scifi
Why was a hobbit &quot;the most unlikely creature imaginable&quot; to pick up &quot;The One Ring&quot;?,scifi
Who created the first Transformer?,scifi
Why aren&#39;t alien planets as varied in climate as the Earth?,scifi
Why were the Death Eaters so lenient during the fight at the Department of Mysteries?,scifi
Safety railings in the Star Wars universe,scifi
Are orcs and goblins really the same thing?,scifi
Why do Tolkien&#39;s wizards look Human, and not Elven?,scifi
Exactly how secret was the reveal in The Empire Strikes Back?,scifi
Why didn&#39;t Molly Weasley remember the platform number?,scifi
Why, exactly, does kryptonite hurt Superman?,scifi
What did Godric Gryffindor have a sword for, anyway?,scifi
Why didn&#39;t Harry want to be placed in Slytherin?,scifi
Harry Potter: Why 7?,scifi
What happens to Fawkes?,scifi
Were McCoy&#39;s medical instruments Swedish salt shakers?,scifi
Explanation of seasons in &quot;A Song of Ice and Fire&quot;,scifi
Who actually sent the assassin to kill Bran?,scifi
Why isn&#39;t there ever any mention of the Americas in Harry Potter?,scifi
Why did Palpatine care about Anakin Skywalker in the Prequels given Palpatine&#39;s pretty good Force Vision?,scifi
Where did King Arthur get his sword, Excalibur?,scifi
Why did Red Squadron give their call signs in random order?,scifi
During the war of the ring did Sauron or Saruman actually win any major battles?,scifi
Has the autodestruct sequence ever not been aborted on a Starfleet vessel?,scifi
Why have most Superhero movies ditched the &quot;Secret Identity&quot;?,scifi
What happened to the Hobbits and the Dwarves after the Elves left?,scifi
Why do lightsabers turn off when a jedi dies or drops it?,scifi
What order should the Babylon 5 movies and series be watched in?,scifi
Why do the Teenage Mutant Ninja Turtles wear masks?,scifi
How do the Turtles get their pizza?,scifi
Why does the Batmobile have a &quot;NO STEP&quot; sign?,scifi
What is the architecture of the Floo Network?,scifi
Has there ever been an instance in Star Trek where someone beamed into a solid object?,scifi
Why are there humans in the Star Wars Universe?,scifi
Why Did Gringotts Pay Out for Harry&#39;s Firebolt?,scifi
Is there a hidden significance behind the fact Galadriel gave 3 hairs to Gimli instead of one?,scifi
Why does C-3PO talk to R2-D2 in English?,scifi
Why didn&#39;t anyone stop Luke from leaving the second Death Star?,scifi
Do any Harry Potter characters turn from good to evil?,scifi
What did Darth Vader mean by “There’ll be no one to stop us this time.” Who had “stopped” Vader—or the Empire—previously?,scifi
Did Hermione ever fix her parents&#39; memories?,scifi
Why is Leia a princess?,scifi
Why did Voldemort assume that no-one knew about Room of Hidden Things?,scifi
What is this man doing with a Starfleet mini-skirt?,scifi
What would have happened if the Balrog of Moria had taken possession of The One Ring?,scifi
Why did the Dwarves build Erebor with wide hallways big enough for dragons to fit in?,scifi
Why did Sm&#233;agol turn into a &#39;creature&#39; when addicted to the ring, but not Bilbo Baggins?,scifi
Why does Gollum calling the ring his own not alert Sauron?,scifi
Were there any democracies in Middle-earth?,scifi
Short story where human explorers accidentally blind an alien race,scifi
Would Gollum qualify, as a Ringbearer, to go to the Undying Lands?,scifi
What is Hermione Granger&#39;s ethnicity?,scifi
Why hasn&#39;t Anakin Skywalker&#39;s Force Ghost advised Kylo Ren?,scifi
What does Sauron need with mithril?,scifi
Do Morpheus and his crew kill potential Ones?,scifi
Are the Ferengi racially discriminated against by members of the Federation?,scifi
Why did it seem like only Voldemort and Snape could fly?,scifi
When Jedi lose parts of their body, does their midi-chlorian count and strength in the Force diminish?,scifi
Nude time travel in Terminator Universe,scifi
Why Did Sidious Tell Vader Who Luke Was?,scifi
Why are there so few robots in Star Trek?,scifi
Why did Obi-Wan leave Vader on Mustafar?,scifi
Why does Arthur Dent need to bring a towel with him in the film version of &quot;Hitchhikers Guide to the Galaxy&quot;?,scifi
